"","zip","JobsT_1998","ArtsN_1998","ArtsW_1998","JobsN_1998","JobsW_1998","ArtSupport_1998","JobsT_1999","ArtsN_1999","ArtsW_1999","JobsN_1999","JobsW_1999","ArtSupport_1999","JobsT_2000","ArtsN_2000","ArtsW_2000","JobsN_2000","JobsW_2000","ArtSupport_2000","JobsT_2001","ArtsN_2001","ArtsW_2001","JobsN_2001","JobsW_2001","ArtSupport_2001","JobsT_2002","ArtsN_2002","ArtsW_2002","JobsN_2002","JobsW_2002","ArtSupport_2002","JobsT_2003","ArtsN_2003","ArtsW_2003","JobsN_2003","JobsW_2003","ArtSupport_2003","JobsT_2004","ArtsN_2004","ArtsW_2004","JobsN_2004","JobsW_2004","ArtSupport_2004","JobsT_2005","ArtsN_2005","ArtsW_2005","JobsN_2005","JobsW_2005","ArtSupport_2005","JobsT_2006","ArtsN_2006","ArtsW_2006","JobsN_2006","JobsW_2006","ArtSupport_2006","JobsT_2007","ArtsN_2007","ArtsW_2007","JobsN_2007","JobsW_2007","ArtSupport_2007","JobsT_2008","ArtsN_2008","ArtsW_2008","JobsN_2008","JobsW_2008","ArtSupport_2008","JobsT_2009","ArtsN_2009","ArtsW_2009","JobsN_2009","JobsW_2009","ArtSupport_2009","JobsT_2010","ArtsN_2010","ArtsW_2010","JobsN_2010","JobsW_2010","ArtSupport_2010","JobsT_2011","ArtsN_2011","ArtsW_2011","JobsN_2011","JobsW_2011","ArtSupport_2011","JobsT_2012","ArtsN_2012","ArtsW_2012","JobsN_2012","JobsW_2012","ArtSupport_2012","JobsT_2013","ArtsN_2013","ArtsW_2013","JobsN_2013","JobsW_2013","ArtSupport_2013","JobsT_2014","ArtsN_2014","ArtsW_2014","JobsN_2014","JobsW_2014","ArtSupport_2014","MedAge2k","pctba2k","pctba90","racediversity2k","racediversity90","medrent2k","medrent90","medhhinc2k","medhhinc90","meantrav2k","meantrav90","medlengthres2k","meanlengthres90","pctsamehouse2k","pctsamehouse90","pctfemale2k","pctfemale90","pctmarried2k","pctmarried90","pctchild2k","pctchild90","pctunemp2k","pctunemp90","diversityfb2k","diversityanc90","pctrental2k","pctrental90","pctpov2k","pctpov90","pctbike2k","pctbike90","pctdrove2k","pctdrove90","pctwalk2k","pctwalk90","density2000","density1990","housingdensity2000","housingdensity1990","Pop2000","Pop1990","RentMed","Democ92","NonWhite_90","CollProfLv90","CrimeRate1999county","ARTGOSLG98","City","State","Location","zipcode","Traditionalistic","Self_Expressive","Utilitarian","Charismatic","Egalitarian","Neighborly","Formality","Exhibitionism","Glamorous","Transgressive","Rational","Locality","State_Scenes","Corporateness","Ethnicity"
"22641",84532,3278,55,917,3223,2361,862,3258,56,917,3202,2341,861,3217,60,858,3157,2359,798,3428,93,858,3335,2570,765,3570,78,935,3492,2635,857,3484,92,895,3392,2589,803,3670,109,1102,3561,2568,993,3917,121,1189,3796,2728,1068,3909,120,1037,3789,2872,917,4444,133,1240,4311,3204,1107,4754,111,1254,4643,3500,1143,4141,115,1073,4026,3068,958,4212,111,1013,4101,3199,902,4313,90,1156,4223,3157,1066,4301,112,1274,4189,3027,1162,4402,127,1307,4275,3095,1180,4727,178,1459,4549,3268,1281,36.9,23.1669969374887,15.568570034163,0.195973629741085,0.130211416533985,496,322,33073,22007,14.8405527504651,12.2711930926217,5,9.57334416903698,50.6405425772419,52.5943007741723,50.5845218611176,50.7982362779383,51.5002970885324,63.2682724252492,31.2607944732297,34.7929936305732,8.57394754242892,7.02521008403361,0.585760998810939,0.248500569619451,29.2063492063492,26.4526615197074,14.7544853635505,14.9815043156597,2.91697830964847,3.30882352941176,81.475941161805,81.9485294117647,7.92819745699327,7.31617647058824,2.82438704100513,2.18021694230422,1.3514290215014,0.979204959313911,8506,6620,315,34.7,261,0.156857792371811,6953,0.391680667071132,"MOAB","UT","NA-US-UT-MOAB","84532          ",430.316037735849,442.287735849057,388.415094339623,448.27358490566,424.995283018868,424.773584905661,436.301886792453,426.990566037736,425.660377358491,393.735849056604,407.924528301887,424.330188679246,419.674528301887,442.287735849057,420.339622641509
"1414",5674,1265,23,136,1242,1129,113,1310,30,144,1280,1166,114,1314,30,136,1284,1178,106,1294,41,130,1253,1164,89,1305,27,160,1278,1145,133,1307,34,130,1273,1177,96,1305,37,103,1268,1202,66,1392,23,151,1369,1241,128,1389,45,195,1344,1194,150,1277,40,137,1237,1140,97,1242,43,98,1199,1144,55,1277,32,143,1245,1134,111,1216,25,102,1191,1114,77,1232,25,123,1207,1109,98,1226,19,113,1207,1113,94,1199,19,120,1180,1079,101,1209,13,89,1196,1120,76,39.6,44.8877805486284,41.596130592503,0.0548772525348039,0.0270416661813182,624,530,47438,31660,22.0011273957159,16.3056027164686,6,8.2998046875,57.6134244872592,50.8272058823529,48.6020226055919,47.8668941979522,55.710102489019,61.0874200426439,26.9905533063428,29.7665369649805,2.31854838709677,8.17174515235457,0.486761475315065,0.285360836715732,25.8760107816712,32.03125,8,7.01454234388366,0,0.943396226415094,87.2117400419287,84.748427672956,4.92662473794549,5.50314465408805,41.9567636174907,29.2524253180839,51.8656483028826,48.6458847653119,1681,54928,411,45.9,16,0.41596130592503,2771,-0.505064685497873,"WARREN","VT","NA-US-VT-WARREN","05674          ",110.117647058824,117,95.8235294117647,113.294117647059,110.117647058824,109.411764705882,116.470588235294,114.882352941176,115.941176470588,101.117647058824,105.882352941176,112.764705882353,105.352941176471,111.176470588235,108
"16605",60077,24016,219,2577,23797,21439,2358,23993,217,3291,23776,20702,3074,24114,176,2495,23938,21619,2319,26228,180,2535,26048,23693,2355,24962,271,2418,24691,22544,2147,25645,366,2600,25279,23045,2234,27007,480,3222,26527,23785,2742,25119,708,3362,24411,21757,2654,24301,694,3430,23607,20871,2736,25427,684,3474,24743,21953,2790,26699,485,3550,26214,23149,3065,25886,303,3358,25583,22528,3055,23580,335,3121,23245,20459,2786,23068,332,2986,22736,20082,2654,25077,355,3513,24722,21564,3158,25004,306,3577,24698,21427,3271,24604,348,3874,24256,20730,3526,43,37.5976240237598,29.7492877492877,0.505478105461632,0.326724949694338,778,588,48460,40044,27.9357036778195,26.5700392424501,8,13.0109264389043,59.6791711922466,61.9102672417626,53.4000318877551,54.1907760381212,56.5209170408887,59.1375973800427,28.1001589825119,24.20063336398,4.10674336848833,4.0760229325375,0.579682431211933,0.464269916019817,33.5285941223193,33.459880976811,6.6432578601122,5.08888412936389,0.194997880457821,0.251278052161858,84.7732089868588,83.9441989428992,3.35735481136075,4.2977211680097,6471.54342950967,6075.85920464628,2651.16184105073,2580.86392520302,25040,5105067,478,58.2,3793,0.295002055558818,8065,0.34537740204848,"SKOKIE","IL","NA-US-IL-SKOKIE","60077          ",943.184210526317,988.342105263157,895.973684210527,996.552631578948,946.263157894736,938.736842105262,977.052631578948,968.842105263157,963.710526315789,870.315789473684,920.947368421053,926.763157894736,929.842105263157,999.631578947368,926.763157894736
"10182",35206,5006,49,455,4957,4551,406,4687,48,427,4639,4260,379,4869,48,493,4821,4376,445,4186,52,478,4134,3708,426,3627,26,479,3601,3148,453,3798,12,327,3786,3471,315,4123,19,278,4104,3845,259,3901,9,253,3892,3648,244,3936,13,405,3923,3531,392,3537,7,359,3530,3178,352,3183,13,342,3170,2841,329,2843,13,305,2830,2538,292,2581,16,260,2565,2321,244,2558,13,203,2545,2355,190,2525,13,248,2512,2277,235,2468,19,245,2449,2223,226,2553,28,219,2525,2334,191,35.3,12.4455416787685,12.3228744939271,0.443510111608436,0.468199228435385,480,382,27190,23246,22.7105356930752,20.3633006225599,6,13.9909453487119,58.6972649488105,61.4597772573013,54.3552244297277,54.6053221037541,45.4971181556196,55.1708979008682,32.6479076479077,24.8447869835153,7.1728142811055,6.74329501915709,0.583076923076923,0.496441314263232,32.4121212121212,30.1962052608883,20.9077626431635,14.8562300319489,0.0472032098182676,0,96.8609865470852,97.9197622585438,0.625442530092046,0.573126724686903,2392.02402665972,2461.25152566546,1008.57115429449,1125.08399731209,21803,651525,358,42.1,7289,0.122031491997935,5836,-0.38626845633237,"BIRMINGHAM","AL","NA-US-AL-BIRMINGHAM","35206          ",269.351351351351,279.45945945946,246.756756756757,279.45945945946,266.378378378378,267.171171171171,271.927927927928,276.486486486487,271.135135135135,238.432432432432,256.072072072072,263.405405405405,259.837837837838,272.324324324324,262.216216216216
"5847",21136,6412,105,1119,6307,5293,1014,6673,273,1111,6400,5562,838,6875,139,1140,6736,5735,1001,7149,129,1241,7020,5908,1112,7118,82,1445,7036,5673,1363,7388,114,1385,7274,6003,1271,7291,137,1168,7154,6123,1031,7452,154,1166,7298,6286,1012,7574,195,1286,7379,6288,1091,7381,201,1420,7180,5961,1219,7288,245,1431,7043,5857,1186,6659,238,1216,6421,5443,978,7140,346,1194,6794,5946,848,6993,326,993,6667,6000,667,7376,342,1167,7034,6209,825,7138,325,1100,6813,6038,775,6866,214,981,6652,5885,767,36.4,40.593861098593,30.5951907225286,0.340887645467209,0.237475808547534,644,570,56458,48270,29.7313372986701,26.7860013860014,6,10.1587032470201,58.8289797227469,55.2522017614091,52.1075362415883,51.3930513930514,64.5570169726961,63.4459938548806,39.5775280898876,38.8286999182339,2.56582976117575,2.61901690104503,0.667881039994084,0.395874171391536,22.6539258992157,29.7266748869708,3.60692312892975,4.35350782212597,0.0956937799043062,0.0135345469310415,88.4657097288676,90.9318535562022,1.37799043062201,1.65798199905258,490.465947041193,438.54860985149,186.866631257048,166.76330144299,30155,692134,529,44.4,3024,0.291187977395516,4982,1.01206518774497,"REISTERSTOWN","MD","NA-US-MD-REISTERSTOWN","21136          ",575.9375,598.203125,541.796875,612.3046875,580.390625,570.989583333333,591.770833333333,585.5859375,581.875,530.6640625,553.177083333333,566.2890625,564.8046875,597.4609375,565.546875
"18818",69341,3552,29,360,3523,3192,331,3495,40,453,3455,3042,413,3398,37,461,3361,2937,424,3618,24,379,3594,3239,355,3329,34,379,3295,2950,345,3204,34,415,3170,2789,381,3043,31,377,3012,2666,346,3205,15,390,3190,2815,375,3191,16,439,3175,2752,423,3469,20,358,3449,3111,338,3361,23,435,3338,2926,412,3080,31,338,3049,2742,307,2868,23,319,2845,2549,296,2641,16,329,2625,2312,313,2938,21,382,2917,2556,361,2855,25,360,2830,2495,335,2806,17,339,2789,2467,322,39,18.6030235162374,15.7426027003735,0.285603411035538,0.254473265424291,441,381,34486,23642,15.703893442623,12.7416974169742,7,10.909756097561,58.8024931030959,58.3889980353635,52.6096033402923,52.1938261427132,63.5013770805892,67.2714078374456,33.9853876973839,37.8739965945026,4.55898771864533,4.15172674089451,0.369308665515731,0.316702488542196,29.3367949020533,30.8367894608441,11.5671280611751,11.571787943725,0.0197316495659037,0.139609094535301,94.0410418310971,93.5779816513761,1.22336227308603,3.05145592341444,46.6197872708216,47.9209280964929,19.840184766954,19.3400864223932,10534,36025,306,27.9,882,0.160834454912517,3632,-0.260764792344335,"GERING","NE","NA-US-NE-GERING","69341          ",202.675,208.258333333333,188.158333333333,208.816666666667,199.883333333333,206.211111111111,210.677777777778,210.491666666667,206.025,183.691666666667,198.766666666667,204.908333333333,199.883333333333,211.608333333333,199.883333333333
"20165",75206,21740,433,3839,21307,17901,3406,21127,355,4024,20772,17103,3669,22930,395,3871,22535,19059,3476,27854,439,4373,27415,23481,3934,23033,704,4099,22329,18934,3395,25275,1238,5137,24037,20138,3899,24785,1158,4933,23627,19852,3775,25346,932,4520,24414,20826,3588,25786,1026,4459,24760,21327,3433,24844,893,4343,23951,20501,3450,26063,837,4378,25226,21685,3541,24969,1010,4786,23959,20183,3776,24584,791,4477,23793,20107,3686,26253,930,4715,25323,21538,3785,27693,675,4855,27018,22838,4180,29066,693,5237,28373,23829,4544,27800,782,5703,27018,22097,4921,29.5,47.8252950604692,45.6296710762959,0.645375283111348,0.561273404049639,688,471,41475,26678,23.8026076910381,22.2235797189982,2,5.0584180156258,28.1955893373301,26.9936495859062,44.7358476305646,48.272271394514,37.6203356309804,34.5675477940007,14.8834719992215,14.1658995601923,4.3247344461305,5.12799935799695,0.389991044942306,0.512987117514962,78.1554818571986,80.0837503830048,14.5474328803866,18.3175668243318,0.349734684032803,0.395711590668569,87.7673259366458,92.7989693093452,2.29538511014633,2.9448304421847,9281.3960071639,8495.68419056268,5162.24808873966,5169.72216071684,39738,1852810,448,35,8428,0.458805293907237,7181,0.43283696198783,"DALLAS","TX","NA-US-TX-DALLAS","75206          ",1464.88815789474,1536.38486842105,1434.70065789474,1564.98355263158,1449,1468.06578947368,1525.26315789473,1499.84210526316,1495.07565789474,1361.61513157895,1440.52631578947,1445.82236842105,1452.17763157895,1545.9177631579,1441.05592105263
"9358",33012,21454,226,2241,21228,19213,2015,20670,199,2123,20471,18547,1924,20338,206,1779,20132,18559,1573,19539,150,1776,19389,17763,1626,19181,269,1846,18912,17335,1577,18354,239,1905,18115,16449,1666,19278,171,1863,19107,17415,1692,19545,145,2008,19400,17537,1863,20213,111,1969,20102,18244,1858,20297,137,1811,20160,18486,1674,19179,121,1918,19058,17261,1797,17987,123,1864,17864,16123,1741,18174,160,2081,18014,16093,1921,17725,113,1907,17612,15818,1794,19669,134,2611,19535,17058,2477,20294,155,2749,20139,17545,2594,21073,160,3049,20913,18024,2889,40.2,11.3495837170403,5.94183987324075,0.331355605744843,0.349758047181486,631,556,28676,26473,26.7939646599862,20.9237906367306,6,11.3629765070922,53.7320831680925,56.9108536628049,52.9190611740695,51.9866888519135,59.0463696289458,62.3312595375044,31.6750810655502,30.9191884846424,9.71438060445035,8.22562429413979,0.0247495563215997,0.134997647516921,48.8737623762376,31.4716312056738,16.5229139940497,15.3673939920473,0.109405062813596,0.445639103062885,92.6547704379975,94.0015562000424,1.72407288640736,1.95232368960883,11091.6157874236,4417.22991971794,3667.21245680148,1353.22803490689,74948,1937094,493,46.7,7024,0.0823515316106873,8745,0.014529298947943,"HIALEAH","FL","NA-US-FL-HIALEAH","33012          ",1321.61458333333,1377.5,1246.09375,1389.58333333333,1318.59375,1313.05555555555,1343.26388888889,1354.84375,1344.27083333334,1206.82291666667,1284.86111111111,1303.48958333334,1294.42708333333,1360.88541666666,1292.91666666666
"2023",7675,19243,257,1643,18986,17600,1386,20083,293,1558,19790,18525,1265,18378,234,2582,18144,15796,2348,16374,274,2289,16100,14085,2015,14812,256,1958,14556,12854,1702,14462,271,1754,14191,12708,1483,15067,240,1894,14827,13173,1654,15721,270,1920,15451,13801,1650,13674,301,1909,13373,11765,1608,12037,331,2245,11706,9792,1914,10696,368,1813,10328,8883,1445,10039,292,1644,9747,8395,1352,9580,213,1509,9367,8071,1296,9805,300,1651,9505,8154,1351,9954,313,1601,9641,8353,1288,10227,352,1748,9875,8479,1396,10038,359,1795,9679,8243,1436,40.3,45.9570435881238,37.3084182710457,0.244665908732439,0.188288291365444,1038,853,82723,66804,30.3288981511168,28.2100490932772,10,13.9479285010982,67.4109741256151,70.7101409229069,52.2788269765839,51.929924882385,67.8242625414918,64.6871415827705,37.5822368421053,34.2826763879395,2.57189046196052,2.93980618710399,0.651582220523569,0.347661235902465,16.0619984911872,16.1151079136691,2.81406284989177,2.12325355841569,0.250076554047157,0.162932790224033,86.3070327651322,89.938900203666,2.05164846381545,2.54073319755601,2559.95161097056,2424.62016269651,933.705050434759,860.586988023072,40613,825380,689,42.4,2958,0.372749590834697,2098,-0.389606619669505,"WESTWOOD","NJ","NA-US-NJ-WESTWOOD","07675          ",1055.74358974359,1113.41025641026,994.75,1122.28205128205,1036.89102564103,1040.95726495726,1077.92307692308,1072.3782051282,1077.92307692308,965.916666666667,1012.86324786325,1032.45512820513,1031.34615384615,1101.21153846154,1032.45512820513
"557",2724,5083,6,271,5077,4812,265,5112,3,278,5109,4834,275,5273,6,293,5267,4980,287,4890,6,306,4884,4584,300,4690,3,263,4687,4427,260,4458,10,260,4448,4198,250,4661,6,294,4655,4367,288,4276,6,270,4270,4006,264,4346,6,287,4340,4059,281,4340,6,281,4334,4059,275,4018,6,282,4012,3736,276,3669,6,283,3663,3386,277,3443,3,288,3440,3155,285,3875,6,313,3869,3562,307,3788,3,329,3785,3459,326,3570,3,420,3567,3150,417,3560,7,371,3553,3189,364,35.7,6.71302257704524,5.64221705940923,0.19523510106319,0.0783970683727875,413,335,25508,20976,23.3075448445844,17.4602406487052,7,12.6226997812379,62.179135418572,60.9524368072254,53.6758395789233,54.3617251842219,46.2968258507292,55.1717130664499,30.5033907146583,32.8390923156266,6.97159719660642,10.6793960923623,0.275549024392832,0.309491879723389,67.6279553130683,68.5456885456885,16.1448140900196,14.6340136054422,0.108210469362911,0,93.7237927769512,92.1204188481675,2.90815636412823,4.82984293193717,9540.25837994559,10095.1727376158,4532.89509327651,4529.064323549,17433,506325,424,48.4,375,0.048664284498894,3304,-3.02018982783977,"FALL RIVER","MA","NA-US-MA-FALL RIVER","02724          ",180.971153846154,186.076923076923,160.548076923077,185.509615384615,180.971153846154,180.025641025641,177.75641025641,187.211538461538,182.105769230769,166.221153846154,172.461538461538,181.538461538462,174.730769230769,174.730769230769,177
"18583",68124,15383,118,1919,15265,13464,1801,14139,93,1309,14046,12830,1216,15213,121,1440,15092,13773,1319,13484,120,1176,13364,12308,1056,12185,132,1226,12053,10959,1094,14677,203,1336,14474,13341,1133,12437,312,1417,12125,11020,1105,12676,265,1364,12411,11312,1099,12054,151,1150,11903,10904,999,14982,99,1047,14883,13935,948,15565,103,1048,15462,14517,945,13695,104,1111,13591,12584,1007,13266,123,1029,13143,12237,906,10980,88,977,10892,10003,889,10984,81,1023,10903,9961,942,11475,114,1095,11361,10380,981,11330,118,1016,11212,10314,898,42.8,43.9709798879603,38.838393019451,0.122267634227246,0.0579946627062242,653,449,51417,43181,16.0836269991868,16.3052023121387,9,12.8279745389261,61.5882117615682,62.4620261524237,54.036557501904,53.3101045296167,57.740970784449,61.008468052348,28.1650950687896,32.4852265265923,2.91687531296945,2.62216924910608,0.66851439099178,0.175668858939254,30.0433839479393,24.6450138730211,5.18096514745308,5.03252965939533,0.417046787436466,0,93.3142186889092,93.8120991070306,1.55089274077936,2.42736762671362,2788.64744338625,2787.60404823407,1167.03747771047,1080.95737765583,16036,416444,393,33.5,478,0.383383471951867,6247,-0.281501509438079,"OMAHA","NE","NA-US-NE-OMAHA","68124          ",501.350877192983,520.771929824562,476.175438596491,527.964912280702,500.631578947368,499.672514619883,514.058479532163,506.38596491228,509.263157894737,453.877192982456,496.795321637427,495.59649122807,489.122807017544,514.298245614035,485.526315789474
"10711",37211,31705,271,3402,31434,28303,3131,32954,452,3459,32502,29495,3007,33937,421,3033,33516,30904,2612,34420,322,3033,34098,31387,2711,34400,314,3494,34086,30906,3180,37273,488,3308,36785,33965,2820,35028,419,3225,34609,31803,2806,36485,407,3222,36078,33263,2815,38722,381,3958,38341,34764,3577,43313,394,3861,42919,39452,3467,46239,428,3878,45811,42361,3450,40651,445,3456,40206,37195,3011,38739,462,3225,38277,35514,2763,33123,431,3282,32692,29841,2851,35546,537,3808,35009,31738,3271,35953,516,4158,35437,31795,3642,40295,409,4337,39886,35958,3928,32.3,27.158635700558,22.0313013023968,0.532667913262868,0.2845908696744,608,456,37141,28235,22.9011757702039,19.6080144909114,3,7.72379813638987,39.2462778127798,39.7759159386256,50.0928476370276,52.7359502756299,47.5739511017205,54.5320643553138,27.4948270229063,27.8514262261441,4.71861471861472,3.56231832473157,0.619532517737752,0.495197011487868,53.9137061363719,56.7228796437554,13.0929882443384,9.43473639059324,0.0405151208218782,0.0473873760030328,94.8430039068152,95.8172742781323,1.10548401099696,1.33948316168573,3022.26143641921,2526.63352430185,1365.2521007011,1258.64939316969,64753,510784,433,52.2,8171,0.221019382627423,9109,-0.205161956972497,"NASHVILLE","TN","NA-US-TN-NASHVILLE","37211          ",1091.11111111111,1158.88888888889,1018.88888888889,1158.88888888889,1090,1078.51851851852,1115.55555555556,1101.11111111111,1107.77777777778,995.555555555556,1050.37037037037,1073.33333333333,1074.44444444444,1160,1071.11111111111
"714",3222,2972,7,141,2965,2831,134,2948,7,135,2941,2813,128,1695,3,139,1692,1556,136,1343,6,142,1337,1201,136,1189,6,149,1183,1040,143,1366,10,197,1356,1169,187,1318,10,233,1308,1085,223,1262,10,255,1252,1007,245,1274,18,256,1256,1018,238,1372,16,244,1356,1128,228,1432,24,265,1408,1167,241,1566,21,227,1545,1339,206,1141,21,188,1120,953,167,1156,21,190,1135,966,169,1150,18,217,1132,933,199,1327,18,241,1309,1086,223,1516,21,266,1495,1250,245,40.1,23.731728288908,23.1481481481481,0.0796336312471111,0.0207686768799766,553,554,40580,30394,28.2042553191489,19.2952836637047,6,9.25454545454545,56.9423772060387,48.1622746185853,50.0704083685375,49.3662864385298,61.6782868525896,61.8323746918652,30.3562468640241,34.2105263157895,5.84269662921348,9.39828080229226,0.640165289256198,0.303665387553311,24.9374061091637,26.1157024793388,6.645056726094,9.56770502225048,0.122399020807834,0.46265697290152,92.4520603835169,90.2842035690681,2.52957976336189,3.50297422339722,73.7952492215646,46.7868695124876,52.1352102009006,37.7495071304048,4981,74929,479,42.2,37,0.182017543859649,3707,-1.63666845210552,"BRISTOL","NH","NA-US-NH-BRISTOL","03222          ",121.2,123.2,113.6,124.4,126,122.666666666667,122.133333333333,123.2,119.6,111.6,118.933333333333,120.8,118.4,120.4,119.2
"62",1103,9783,367,1759,9416,8024,1392,10191,252,1752,9939,8439,1500,10546,272,1683,10274,8863,1411,9898,551,2000,9347,7898,1449,9078,312,1085,8766,7993,773,8973,265,929,8708,8044,664,8707,235,1048,8472,7659,813,8929,294,1029,8635,7900,735,8615,273,1024,8342,7591,751,8574,305,999,8269,7575,694,8173,233,877,7940,7296,644,8381,334,1042,8047,7339,708,8639,417,1089,8222,7550,672,8568,365,1089,8203,7479,724,7681,255,792,7426,6889,537,6815,187,804,6628,6011,617,7724,164,872,7560,6852,708,32.4,24.8474764281753,35.6401384083045,0.775742482854508,0.573812050860985,488,529,17899,21797,20.2786220871327,16.9240506329114,2,4.3362652232747,33.9460305044975,26.4792278640369,53.1789783167953,49.0497371613425,30.0853165693758,24.1949910554562,21.9691895512391,10.9173126614987,6.93950177935943,4.01606425702811,0.682962052103292,0.553894785556032,89.9546338302009,96.4793500338524,36.8981991914737,23.4471410941999,0,0.436999271667881,71.6582914572864,83.0298616168973,13.7688442211055,13.6926438455936,7283.60627468584,6298.22549344311,4759.93660716974,4464.32237279692,2661,456310,484,45.7,732,0.377610208816705,5470,0.698963091743099,"SPRINGFIELD","MA","NA-US-MA-SPRINGFIELD","01103          ",854.528301886792,882.264150943397,825.471698113208,895.471698113208,858.490566037735,854.088050314467,876.981132075473,867.735849056603,850.56603773585,784.528301886792,825.911949685533,846.603773584906,840,876.981132075473,830.754716981133
"3095",12157,548,9,73,539,475,64,552,13,78,539,474,65,554,13,74,541,480,61,591,9,73,582,518,64,567,6,67,561,500,61,709,9,76,700,633,67,723,12,76,711,647,64,686,16,68,670,618,52,643,9,55,634,588,46,691,12,62,679,629,50,673,6,58,667,615,52,653,6,58,647,595,52,613,6,52,607,561,46,664,6,62,658,602,56,604,6,63,598,541,57,625,6,58,619,567,52,653,6,47,647,606,41,38.8,16.190833959429,21.0084033613445,0.0476826111413509,0.0878769483320689,508,522,41535,40758,30.521613832853,21.4248299319728,9,13.3830207305035,65.4530522857925,65.7569610916467,50.7519755289319,50.6104901117799,64.109232769831,64.1472014103129,35.840108401084,39.9405351833499,4.65116279069767,4.25330812854442,0.482712093101703,0.275227940001093,20.8445040214477,22.3593287265548,7.91720569210867,5.4882271468144,0.22002200220022,0,91.1441144114412,95.5239064089522,2.53025302530253,1.86503899626992,98.9729059994213,143.631109634475,41.4062721863644,51.8571358497093,3987,31859,392,35.3,15,0.165596002855104,1309,-0.283838252719908,"SCHOHARIE","NY","NA-US-NY-SCHOHARIE","12157          ",67.9642857142857,66.3928571428572,66.3928571428572,69.9285714285714,69.1428571428571,65.4761904761905,69.6666666666667,68.3571428571429,64.8214285714286,59.3214285714286,67.0476190476191,71.1071428571429,66,68.3571428571429,66
